mes_ano,Bola1,count_MMYY_bola1,Bola2,count_MMYY_bola2,Bola3,count_MMYY_bola3,Bola4,count_MMYY_bola4,Bola5,count_MMYY_bola5,Bola6,count_MMYY_bola6
05/2003,0,0,0,0,0,0,18,1,0,0,0,0
05/2003,0,0,0,0,0,0,22,1,0,0,0,0
05/2003,0,0,0,0,0,0,26,1,0,0,0,0
05/2003,0,0,0,0,0,0,29,2,0,0,0,0
05/2003,0,0,0,0,0,0,37,1,0,0,0,0
05/2003,0,0,0,0,0,0,38,1,0,0,0,0
05/2003,0,0,0,0,0,0,39,1,0,0,0,0
05/2003,0,0,0,0,0,0,46,1,0,0,0,0
05/2004,0,0,0,0,0,0,18,1,0,0,0,0
05/2004,0,0,0,0,0,0,25,1,0,0,0,0
05/2004,0,0,0,0,0,0,30,1,0,0,0,0
05/2004,0,0,0,0,0,0,32,1,0,0,0,0
05/2004,0,0,0,0,0,0,34,1,0,0,0,0
05/2004,0,0,0,0,0,0,35,1,0,0,0,0
05/2004,0,0,0,0,0,0,37,1,0,0,0,0
05/2004,0,0,0,0,0,0,39,1,0,0,0,0
05/2004,0,0,0,0,0,0,41,1,0,0,0,0
05/2005,0,0,0,0,0,0,16,1,0,0,0,0
05/2005,0,0,0,0,0,0,25,2,0,0,0,0
05/2005,0,0,0,0,0,0,29,1,0,0,0,0
05/2005,0,0,0,0,0,0,33,1,0,0,0,0
05/2005,0,0,0,0,0,0,38,1,0,0,0,0
05/2005,0,0,0,0,0,0,40,1,0,0,0,0
05/2005,0,0,0,0,0,0,49,1,0,0,0,0
05/2006,0,0,0,0,0,0,29,1,0,0,0,0
05/2006,0,0,0,0,0,0,30,1,0,0,0,0
05/2006,0,0,0,0,0,0,33,1,0,0,0,0
05/2006,0,0,0,0,0,0,37,1,0,0,0,0
05/2006,0,0,0,0,0,0,38,1,0,0,0,0
05/2006,0,0,0,0,0,0,40,1,0,0,0,0
05/2006,0,0,0,0,0,0,42,1,0,0,0,0
05/2006,0,0,0,0,0,0,45,1,0,0,0,0
05/2006,0,0,0,0,0,0,47,1,0,0,0,0
05/2007,0,0,0,0,0,0,17,1,0,0,0,0
05/2007,0,0,0,0,0,0,28,1,0,0,0,0
05/2007,0,0,0,0,0,0,33,1,0,0,0,0
05/2007,0,0,0,0,0,0,40,3,0,0,0,0
05/2007,0,0,0,0,0,0,41,1,0,0,0,0
05/2007,0,0,0,0,0,0,49,1,0,0,0,0
05/2007,0,0,0,0,0,0,50,1,0,0,0,0
05/2008,0,0,0,0,0,0,18,1,0,0,0,0
05/2008,0,0,0,0,0,0,28,1,0,0,0,0
05/2008,0,0,0,0,0,0,30,1,0,0,0,0
05/2008,0,0,0,0,0,0,31,1,0,0,0,0
05/2008,0,0,0,0,0,0,33,2,0,0,0,0
05/2008,0,0,0,0,0,0,34,1,0,0,0,0
05/2008,0,0,0,0,0,0,36,1,0,0,0,0
05/2008,0,0,0,0,0,0,41,1,0,0,0,0
05/2009,0,0,0,0,0,0,11,1,0,0,0,0
05/2009,0,0,0,0,0,0,21,1,0,0,0,0
05/2009,0,0,0,0,0,0,23,1,0,0,0,0
05/2009,0,0,0,0,0,0,29,1,0,0,0,0
05/2009,0,0,0,0,0,0,32,1,0,0,0,0
05/2009,0,0,0,0,0,0,34,1,0,0,0,0
05/2009,0,0,0,0,0,0,41,1,0,0,0,0
05/2009,0,0,0,0,0,0,43,2,0,0,0,0
05/2010,0,0,0,0,0,0,20,1,0,0,0,0
05/2010,0,0,0,0,0,0,30,1,0,0,0,0
05/2010,0,0,0,0,0,0,31,1,0,0,0,0
05/2010,0,0,0,0,0,0,44,1,0,0,0,0
05/2010,0,0,0,0,0,0,45,1,0,0,0,0
05/2010,0,0,0,0,0,0,47,1,0,0,0,0
05/2010,0,0,0,0,0,0,50,1,0,0,0,0
05/2010,0,0,0,0,0,0,52,1,0,0,0,0
05/2011,0,0,0,0,0,0,20,1,0,0,0,0
05/2011,0,0,0,0,0,0,29,1,0,0,0,0
05/2011,0,0,0,0,0,0,30,1,0,0,0,0
05/2011,0,0,0,0,0,0,31,1,0,0,0,0
05/2011,0,0,0,0,0,0,33,2,0,0,0,0
05/2011,0,0,0,0,0,0,44,1,0,0,0,0
05/2011,0,0,0,0,0,0,52,1,0,0,0,0
05/2012,0,0,0,0,0,0,28,3,0,0,0,0
05/2012,0,0,0,0,0,0,34,1,0,0,0,0
05/2012,0,0,0,0,0,0,37,1,0,0,0,0
05/2012,0,0,0,0,0,0,39,2,0,0,0,0
05/2012,0,0,0,0,0,0,43,2,0,0,0,0
05/2013,0,0,0,0,0,0,27,2,0,0,0,0
05/2013,0,0,0,0,0,0,28,1,0,0,0,0
05/2013,0,0,0,0,0,0,32,1,0,0,0,0
05/2013,0,0,0,0,0,0,40,1,0,0,0,0
05/2013,0,0,0,0,0,0,41,1,0,0,0,0
05/2013,0,0,0,0,0,0,44,2,0,0,0,0
05/2013,0,0,0,0,0,0,50,1,0,0,0,0
05/2014,0,0,0,0,0,0,10,1,0,0,0,0
05/2014,0,0,0,0,0,0,27,1,0,0,0,0
05/2014,0,0,0,0,0,0,31,1,0,0,0,0
05/2014,0,0,0,0,0,0,35,3,0,0,0,0
05/2014,0,0,0,0,0,0,42,1,0,0,0,0
05/2014,0,0,0,0,0,0,44,1,0,0,0,0
05/2014,0,0,0,0,0,0,45,1,0,0,0,0
05/2015,0,0,0,0,0,0,27,1,0,0,0,0
05/2015,0,0,0,0,0,0,32,2,0,0,0,0
05/2015,0,0,0,0,0,0,35,3,0,0,0,0
05/2015,0,0,0,0,0,0,36,1,0,0,0,0
05/2015,0,0,0,0,0,0,37,1,0,0,0,0
05/2015,0,0,0,0,0,0,38,1,0,0,0,0
05/2015,0,0,0,0,0,0,48,1,0,0,0,0
05/2016,0,0,0,0,0,0,15,1,0,0,0,0
05/2016,0,0,0,0,0,0,22,1,0,0,0,0
05/2016,0,0,0,0,0,0,27,1,0,0,0,0
05/2016,0,0,0,0,0,0,30,1,0,0,0,0
05/2016,0,0,0,0,0,0,36,1,0,0,0,0
05/2016,0,0,0,0,0,0,39,2,0,0,0,0
05/2016,0,0,0,0,0,0,43,1,0,0,0,0
05/2016,0,0,0,0,0,0,46,1,0,0,0,0
05/2017,0,0,0,0,0,0,15,1,0,0,0,0
05/2017,0,0,0,0,0,0,17,1,0,0,0,0
05/2017,0,0,0,0,0,0,19,2,0,0,0,0
05/2017,0,0,0,0,0,0,20,1,0,0,0,0
05/2017,0,0,0,0,0,0,29,1,0,0,0,0
05/2017,0,0,0,0,0,0,36,1,0,0,0,0
05/2017,0,0,0,0,0,0,37,1,0,0,0,0
05/2017,0,0,0,0,0,0,39,1,0,0,0,0
05/2017,0,0,0,0,0,0,51,1,0,0,0,0
05/2018,0,0,0,0,0,0,23,1,0,0,0,0
05/2018,0,0,0,0,0,0,25,1,0,0,0,0
05/2018,0,0,0,0,0,0,28,1,0,0,0,0
05/2018,0,0,0,0,0,0,30,1,0,0,0,0
05/2018,0,0,0,0,0,0,32,1,0,0,0,0
05/2018,0,0,0,0,0,0,35,1,0,0,0,0
05/2018,0,0,0,0,0,0,45,1,0,0,0,0
05/2018,0,0,0,0,0,0,54,2,0,0,0,0
05/2018,0,0,0,0,0,0,56,1,0,0,0,0
05/2019,0,0,0,0,0,0,29,1,0,0,0,0
05/2019,0,0,0,0,0,0,31,1,0,0,0,0
05/2019,0,0,0,0,0,0,33,1,0,0,0,0
05/2019,0,0,0,0,0,0,37,1,0,0,0,0
05/2019,0,0,0,0,0,0,38,1,0,0,0,0
05/2019,0,0,0,0,0,0,41,1,0,0,0,0
05/2019,0,0,0,0,0,0,44,1,0,0,0,0
05/2019,0,0,0,0,0,0,47,1,0,0,0,0
05/2019,0,0,0,0,0,0,49,1,0,0,0,0
05/2020,0,0,0,0,0,0,14,1,0,0,0,0
05/2020,0,0,0,0,0,0,19,1,0,0,0,0
05/2020,0,0,0,0,0,0,23,1,0,0,0,0
05/2020,0,0,0,0,0,0,27,1,0,0,0,0
05/2020,0,0,0,0,0,0,31,1,0,0,0,0
05/2020,0,0,0,0,0,0,35,1,0,0,0,0
05/2020,0,0,0,0,0,0,37,1,0,0,0,0
05/2020,0,0,0,0,0,0,39,1,0,0,0,0
05/2020,0,0,0,0,0,0,43,1,0,0,0,0
05/2020,0,0,0,0,0,0,54,1,0,0,0,0
05/2021,0,0,0,0,0,0,18,1,0,0,0,0
05/2021,0,0,0,0,0,0,19,1,0,0,0,0
05/2021,0,0,0,0,0,0,25,1,0,0,0,0
05/2021,0,0,0,0,0,0,36,1,0,0,0,0
05/2021,0,0,0,0,0,0,37,1,0,0,0,0
05/2021,0,0,0,0,0,0,42,1,0,0,0,0
05/2021,0,0,0,0,0,0,44,2,0,0,0,0
05/2021,0,0,0,0,0,0,46,1,0,0,0,0
05/2022,0,0,0,0,0,0,19,1,0,0,0,0
05/2022,0,0,0,0,0,0,20,1,0,0,0,0
05/2022,0,0,0,0,0,0,27,1,0,0,0,0
05/2022,0,0,0,0,0,0,28,1,0,0,0,0
05/2022,0,0,0,0,0,0,31,1,0,0,0,0
05/2022,0,0,0,0,0,0,38,1,0,0,0,0
05/2022,0,0,0,0,0,0,40,1,0,0,0,0
05/2022,0,0,0,0,0,0,41,1,0,0,0,0
05/2022,0,0,0,0,0,0,44,1,0,0,0,0
05/2023,0,0,0,0,0,0,23,1,0,0,0,0
05/2023,0,0,0,0,0,0,25,2,0,0,0,0
05/2023,0,0,0,0,0,0,31,1,0,0,0,0
05/2023,0,0,0,0,0,0,34,1,0,0,0,0
05/2023,0,0,0,0,0,0,35,1,0,0,0,0
05/2023,0,0,0,0,0,0,36,1,0,0,0,0
05/2023,0,0,0,0,0,0,39,1,0,0,0,0
05/2023,0,0,0,0,0,0,47,1,0,0,0,0
05/2023,0,0,0,0,0,0,54,1,0,0,0,0
05/2024,0,0,0,0,0,0,23,1,0,0,0,0
05/2024,0,0,0,0,0,0,25,2,0,0,0,0
05/2024,0,0,0,0,0,0,26,1,0,0,0,0
05/2024,0,0,0,0,0,0,28,1,0,0,0,0
05/2024,0,0,0,0,0,0,33,1,0,0,0,0
05/2024,0,0,0,0,0,0,36,1,0,0,0,0
05/2024,0,0,0,0,0,0,41,1,0,0,0,0
05/2024,0,0,0,0,0,0,47,1,0,0,0,0
05/2024,0,0,0,0,0,0,48,1,0,0,0,0
05/2024,0,0,0,0,0,0,53,1,0,0,0,0
05/2025,0,0,0,0,0,0,17,2,0,0,0,0
05/2025,0,0,0,0,0,0,18,1,0,0,0,0
05/2025,0,0,0,0,0,0,19,2,0,0,0,0
05/2025,0,0,0,0,0,0,24,2,0,0,0,0
05/2025,0,0,0,0,0,0,26,1,0,0,0,0
05/2025,0,0,0,0,0,0,28,1,0,0,0,0
05/2025,0,0,0,0,0,0,34,1,0,0,0,0
05/2025,0,0,0,0,0,0,39,1,0,0,0,0
05/2025,0,0,0,0,0,0,40,1,0,0,0,0
05/2025,0,0,0,0,0,0,46,1,0,0,0,0
05/2026,0,0,0,0,0,0,22,1,0,0,0,0
05/2026,0,0,0,0,0,0,37,1,0,0,0,0
06/1996,0,0,0,0,0,0,27,1,0,0,0,0
06/1996,0,0,0,0,0,0,49,1,0,0,0,0
06/1996,0,0,0,0,0,0,50,1,0,0,0,0
06/1996,0,0,0,0,0,0,51,1,0,0,0,0
06/1997,0,0,0,0,0,0,13,1,0,0,0,0
06/1997,0,0,0,0,0,0,25,1,0,0,0,0
06/1997,0,0,0,0,0,0,26,1,0,0,0,0
06/1997,0,0,0,0,0,0,27,1,0,0,0,0
06/1997,0,0,0,0,0,0,53,1,0,0,0,0
06/1998,0,0,0,0,0,0,37,1,0,0,0,0
06/1998,0,0,0,0,0,0,38,1,0,0,0,0
06/1998,0,0,0,0,0,0,40,1,0,0,0,0
06/1998,0,0,0,0,0,0,44,1,0,0,0,0
06/1999,0,0,0,0,0,0,35,1,0,0,0,0
06/1999,0,0,0,0,0,0,42,1,0,0,0,0
06/1999,0,0,0,0,0,0,43,1,0,0,0,0
06/1999,0,0,0,0,0,0,51,1,0,0,0,0
06/2000,0,0,0,0,0,0,20,1,0,0,0,0
06/2000,0,0,0,0,0,0,21,1,0,0,0,0
06/2000,0,0,0,0,0,0,24,1,0,0,0,0
06/2000,0,0,0,0,0,0,48,1,0,0,0,0
06/2001,0,0,0,0,0,0,22,1,0,0,0,0
06/2001,0,0,0,0,0,0,26,1,0,0,0,0
06/2001,0,0,0,0,0,0,37,1,0,0,0,0
06/2001,0,0,0,0,0,0,40,1,0,0,0,0
06/2001,0,0,0,0,0,0,53,1,0,0,0,0
06/2002,0,0,0,0,0,0,15,1,0,0,0,0
06/2002,0,0,0,0,0,0,24,1,0,0,0,0
06/2002,0,0,0,0,0,0,26,1,0,0,0,0
06/2002,0,0,0,0,0,0,33,2,0,0,0,0
06/2002,0,0,0,0,0,0,35,1,0,0,0,0
06/2002,0,0,0,0,0,0,38,1,0,0,0,0
06/2002,0,0,0,0,0,0,39,1,0,0,0,0
06/2002,0,0,0,0,0,0,42,1,0,0,0,0
06/2003,0,0,0,0,0,0,22,1,0,0,0,0
06/2003,0,0,0,0,0,0,25,1,0,0,0,0
06/2003,0,0,0,0,0,0,29,2,0,0,0,0
06/2003,0,0,0,0,0,0,34,1,0,0,0,0
06/2003,0,0,0,0,0,0,36,1,0,0,0,0
06/2003,0,0,0,0,0,0,37,1,0,0,0,0
06/2003,0,0,0,0,0,0,49,1,0,0,0,0
06/2004,0,0,0,0,0,0,15,1,0,0,0,0
06/2004,0,0,0,0,0,0,20,1,0,0,0,0
06/2004,0,0,0,0,0,0,23,1,0,0,0,0
06/2004,0,0,0,0,0,0,25,1,0,0,0,0
06/2004,0,0,0,0,0,0,29,2,0,0,0,0
06/2004,0,0,0,0,0,0,31,1,0,0,0,0
06/2004,0,0,0,0,0,0,35,1,0,0,0,0
06/2004,0,0,0,0,0,0,39,1,0,0,0,0
06/2005,0,0,0,0,0,0,32,2,0,0,0,0
06/2005,0,0,0,0,0,0,34,1,0,0,0,0
06/2005,0,0,0,0,0,0,38,2,0,0,0,0
06/2005,0,0,0,0,0,0,40,1,0,0,0,0
06/2005,0,0,0,0,0,0,41,1,0,0,0,0
06/2005,0,0,0,0,0,0,42,1,0,0,0,0
06/2005,0,0,0,0,0,0,48,1,0,0,0,0
06/2006,0,0,0,0,0,0,21,1,0,0,0,0
06/2006,0,0,0,0,0,0,29,1,0,0,0,0
06/2006,0,0,0,0,0,0,34,2,0,0,0,0
06/2006,0,0,0,0,0,0,41,1,0,0,0,0
06/2006,0,0,0,0,0,0,46,2,0,0,0,0
06/2006,0,0,0,0,0,0,51,1,0,0,0,0
06/2007,0,0,0,0,0,0,28,1,0,0,0,0
06/2007,0,0,0,0,0,0,34,1,0,0,0,0
06/2007,0,0,0,0,0,0,35,1,0,0,0,0
06/2007,0,0,0,0,0,0,36,1,0,0,0,0
06/2007,0,0,0,0,0,0,38,1,0,0,0,0
06/2007,0,0,0,0,0,0,41,1,0,0,0,0
06/2007,0,0,0,0,0,0,43,1,0,0,0,0
06/2007,0,0,0,0,0,0,44,1,0,0,0,0
06/2007,0,0,0,0,0,0,46,1,0,0,0,0
06/2008,0,0,0,0,0,0,9,1,0,0,0,0
06/2008,0,0,0,0,0,0,27,1,0,0,0,0
06/2008,0,0,0,0,0,0,28,1,0,0,0,0
06/2008,0,0,0,0,0,0,31,1,0,0,0,0
06/2008,0,0,0,0,0,0,35,1,0,0,0,0
06/2008,0,0,0,0,0,0,37,1,0,0,0,0
06/2008,0,0,0,0,0,0,40,1,0,0,0,0
06/2008,0,0,0,0,0,0,41,1,0,0,0,0
06/2009,0,0,0,0,0,0,10,1,0,0,0,0
06/2009,0,0,0,0,0,0,28,2,0,0,0,0
06/2009,0,0,0,0,0,0,29,1,0,0,0,0
06/2009,0,0,0,0,0,0,33,1,0,0,0,0
06/2009,0,0,0,0,0,0,34,1,0,0,0,0
06/2009,0,0,0,0,0,0,40,2,0,0,0,0
06/2010,0,0,0,0,0,0,13,1,0,0,0,0
06/2010,0,0,0,0,0,0,22,1,0,0,0,0
06/2010,0,0,0,0,0,0,27,1,0,0,0,0
06/2010,0,0,0,0,0,0,31,1,0,0,0,0
06/2010,0,0,0,0,0,0,35,1,0,0,0,0
06/2010,0,0,0,0,0,0,37,1,0,0,0,0
06/2010,0,0,0,0,0,0,40,1,0,0,0,0
06/2010,0,0,0,0,0,0,52,2,0,0,0,0
06/2011,0,0,0,0,0,0,13,1,0,0,0,0
06/2011,0,0,0,0,0,0,20,1,0,0,0,0
06/2011,0,0,0,0,0,0,23,1,0,0,0,0
06/2011,0,0,0,0,0,0,30,1,0,0,0,0
06/2011,0,0,0,0,0,0,40,2,0,0,0,0
06/2011,0,0,0,0,0,0,46,1,0,0,0,0
06/2011,0,0,0,0,0,0,48,1,0,0,0,0
06/2011,0,0,0,0,0,0,54,1,0,0,0,0
06/2012,0,0,0,0,0,0,15,1,0,0,0,0
06/2012,0,0,0,0,0,0,19,1,0,0,0,0
06/2012,0,0,0,0,0,0,21,1,0,0,0,0
06/2012,0,0,0,0,0,0,33,1,0,0,0,0
06/2012,0,0,0,0,0,0,35,1,0,0,0,0
06/2012,0,0,0,0,0,0,40,1,0,0,0,0
06/2012,0,0,0,0,0,0,43,1,0,0,0,0
06/2012,0,0,0,0,0,0,54,1,0,0,0,0
06/2012,0,0,0,0,0,0,56,1,0,0,0,0
06/2013,0,0,0,0,0,0,9,1,0,0,0,0
06/2013,0,0,0,0,0,0,22,1,0,0,0,0
06/2013,0,0,0,0,0,0,29,1,0,0,0,0
06/2013,0,0,0,0,0,0,30,1,0,0,0,0
06/2013,0,0,0,0,0,0,33,1,0,0,0,0
06/2013,0,0,0,0,0,0,34,1,0,0,0,0
06/2013,0,0,0,0,0,0,43,1,0,0,0,0
06/2013,0,0,0,0,0,0,51,2,0,0,0,0
06/2014,0,0,0,0,0,0,26,1,0,0,0,0
06/2014,0,0,0,0,0,0,30,1,0,0,0,0
06/2014,0,0,0,0,0,0,35,1,0,0,0,0
06/2014,0,0,0,0,0,0,36,1,0,0,0,0
06/2014,0,0,0,0,0,0,41,1,0,0,0,0
06/2014,0,0,0,0,0,0,42,1,0,0,0,0
06/2014,0,0,0,0,0,0,43,1,0,0,0,0
06/2014,0,0,0,0,0,0,50,1,0,0,0,0
06/2015,0,0,0,0,0,0,23,1,0,0,0,0
06/2015,0,0,0,0,0,0,29,1,0,0,0,0
06/2015,0,0,0,0,0,0,36,1,0,0,0,0
06/2015,0,0,0,0,0,0,37,1,0,0,0,0
06/2015,0,0,0,0,0,0,39,1,0,0,0,0
06/2015,0,0,0,0,0,0,40,1,0,0,0,0
06/2015,0,0,0,0,0,0,41,1,0,0,0,0
06/2015,0,0,0,0,0,0,56,1,0,0,0,0
06/2016,0,0,0,0,0,0,19,1,0,0,0,0
06/2016,0,0,0,0,0,0,30,1,0,0,0,0
06/2016,0,0,0,0,0,0,32,1,0,0,0,0
06/2016,0,0,0,0,0,0,34,1,0,0,0,0
06/2016,0,0,0,0,0,0,37,1,0,0,0,0
06/2016,0,0,0,0,0,0,40,1,0,0,0,0
06/2016,0,0,0,0,0,0,43,2,0,0,0,0
06/2016,0,0,0,0,0,0,47,1,0,0,0,0
06/2016,0,0,0,0,0,0,50,1,0,0,0,0
06/2017,0,0,0,0,0,0,17,1,0,0,0,0
06/2017,0,0,0,0,0,0,24,1,0,0,0,0
06/2017,0,0,0,0,0,0,29,1,0,0,0,0
06/2017,0,0,0,0,0,0,30,1,0,0,0,0
06/2017,0,0,0,0,0,0,38,1,0,0,0,0
06/2017,0,0,0,0,0,0,39,1,0,0,0,0
06/2017,0,0,0,0,0,0,40,2,0,0,0,0
06/2018,0,0,0,0,0,0,22,1,0,0,0,0
06/2018,0,0,0,0,0,0,27,1,0,0,0,0
06/2018,0,0,0,0,0,0,29,1,0,0,0,0
06/2018,0,0,0,0,0,0,31,1,0,0,0,0
06/2018,0,0,0,0,0,0,33,1,0,0,0,0
06/2018,0,0,0,0,0,0,35,1,0,0,0,0
06/2018,0,0,0,0,0,0,37,2,0,0,0,0
06/2018,0,0,0,0,0,0,57,1,0,0,0,0
06/2019,0,0,0,0,0,0,24,2,0,0,0,0
06/2019,0,0,0,0,0,0,26,1,0,0,0,0
06/2019,0,0,0,0,0,0,30,1,0,0,0,0
06/2019,0,0,0,0,0,0,35,1,0,0,0,0
06/2019,0,0,0,0,0,0,38,1,0,0,0,0
06/2019,0,0,0,0,0,0,45,1,0,0,0,0
06/2019,0,0,0,0,0,0,47,2,0,0,0,0
06/2020,0,0,0,0,0,0,23,1,0,0,0,0
06/2020,0,0,0,0,0,0,24,1,0,0,0,0
06/2020,0,0,0,0,0,0,28,2,0,0,0,0
06/2020,0,0,0,0,0,0,33,1,0,0,0,0
06/2020,0,0,0,0,0,0,38,1,0,0,0,0
06/2020,0,0,0,0,0,0,39,1,0,0,0,0
06/2020,0,0,0,0,0,0,48,1,0,0,0,0
06/2021,0,0,0,0,0,0,20,1,0,0,0,0
06/2021,0,0,0,0,0,0,24,1,0,0,0,0
06/2021,0,0,0,0,0,0,25,1,0,0,0,0
06/2021,0,0,0,0,0,0,32,1,0,0,0,0
06/2021,0,0,0,0,0,0,35,1,0,0,0,0
06/2021,0,0,0,0,0,0,37,1,0,0,0,0
06/2021,0,0,0,0,0,0,38,1,0,0,0,0
06/2021,0,0,0,0,0,0,41,2,0,0,0,0
06/2022,0,0,0,0,0,0,22,1,0,0,0,0
06/2022,0,0,0,0,0,0,25,1,0,0,0,0
06/2022,0,0,0,0,0,0,30,1,0,0,0,0
06/2022,0,0,0,0,0,0,33,1,0,0,0,0
06/2022,0,0,0,0,0,0,38,1,0,0,0,0
06/2022,0,0,0,0,0,0,40,1,0,0,0,0
06/2022,0,0,0,0,0,0,41,1,0,0,0,0
06/2022,0,0,0,0,0,0,43,2,0,0,0,0
06/2022,0,0,0,0,0,0,48,1,0,0,0,0
06/2023,0,0,0,0,0,0,22,1,0,0,0,0
06/2023,0,0,0,0,0,0,29,1,0,0,0,0
06/2023,0,0,0,0,0,0,30,1,0,0,0,0
06/2023,0,0,0,0,0,0,32,1,0,0,0,0
06/2023,0,0,0,0,0,0,35,1,0,0,0,0
06/2023,0,0,0,0,0,0,38,1,0,0,0,0
06/2023,0,0,0,0,0,0,40,1,0,0,0,0
06/2023,0,0,0,0,0,0,43,1,0,0,0,0
06/2023,0,0,0,0,0,0,53,1,0,0,0,0
06/2024,0,0,0,0,0,0,18,1,0,0,0,0
06/2024,0,0,0,0,0,0,26,1,0,0,0,0
06/2024,0,0,0,0,0,0,30,1,0,0,0,0
06/2024,0,0,0,0,0,0,32,1,0,0,0,0
06/2024,0,0,0,0,0,0,34,2,0,0,0,0
06/2024,0,0,0,0,0,0,39,2,0,0,0,0
06/2024,0,0,0,0,0,0,44,1,0,0,0,0
06/2024,0,0,0,0,0,0,45,2,0,0,0,0
06/2024,0,0,0,0,0,0,47,1,0,0,0,0
06/2024,0,0,0,0,0,0,48,1,0,0,0,0
06/2025,0,0,0,0,0,0,17,1,0,0,0,0
06/2025,0,0,0,0,0,0,27,1,0,0,0,0
06/2025,0,0,0,0,0,0,33,1,0,0,0,0
06/2025,0,0,0,0,0,0,34,2,0,0,0,0
06/2025,0,0,0,0,0,0,37,1,0,0,0,0
06/2025,0,0,0,0,0,0,38,1,0,0,0,0
06/2025,0,0,0,0,0,0,40,1,0,0,0,0
06/2025,0,0,0,0,0,0,43,1,0,0,0,0
06/2025,0,0,0,0,0,0,46,1,0,0,0,0
06/2025,0,0,0,0,0,0,47,1,0,0,0,0
07/1996,0,0,0,0,0,0,19,1,0,0,0,0
07/1996,0,0,0,0,0,0,24,1,0,0,0,0
07/1996,0,0,0,0,0,0,30,1,0,0,0,0
07/1996,0,0,0,0,0,0,37,1,0,0,0,0
07/1996,0,0,0,0,0,0,46,1,0,0,0,0
07/1997,0,0,0,0,0,0,40,1,0,0,0,0
07/1997,0,0,0,0,0,0,43,2,0,0,0,0
07/1997,0,0,0,0,0,0,45,1,0,0,0,0
07/1998,0,0,0,0,0,0,26,1,0,0,0,0
07/1998,0,0,0,0,0,0,39,1,0,0,0,0
07/1998,0,0,0,0,0,0,41,1,0,0,0,0
07/1998,0,0,0,0,0,0,53,1,0,0,0,0
07/1999,0,0,0,0,0,0,20,1,0,0,0,0
07/1999,0,0,0,0,0,0,26,1,0,0,0,0
07/1999,0,0,0,0,0,0,28,1,0,0,0,0
07/1999,0,0,0,0,0,0,36,1,0,0,0,0
07/1999,0,0,0,0,0,0,39,1,0,0,0,0
07/2000,0,0,0,0,0,0,33,1,0,0,0,0
07/2000,0,0,0,0,0,0,37,1,0,0,0,0
07/2000,0,0,0,0,0,0,43,1,0,0,0,0
07/2000,0,0,0,0,0,0,44,1,0,0,0,0
07/2000,0,0,0,0,0,0,49,1,0,0,0,0
07/2001,0,0,0,0,0,0,24,1,0,0,0,0
07/2001,0,0,0,0,0,0,25,1,0,0,0,0
07/2001,0,0,0,0,0,0,38,1,0,0,0,0
07/2001,0,0,0,0,0,0,47,1,0,0,0,0
07/2002,0,0,0,0,0,0,27,1,0,0,0,0
07/2002,0,0,0,0,0,0,31,1,0,0,0,0
07/2002,0,0,0,0,0,0,35,1,0,0,0,0
07/2002,0,0,0,0,0,0,38,1,0,0,0,0
07/2002,0,0,0,0,0,0,41,1,0,0,0,0
07/2002,0,0,0,0,0,0,42,1,0,0,0,0
07/2002,0,0,0,0,0,0,45,1,0,0,0,0
07/2002,0,0,0,0,0,0,46,1,0,0,0,0
07/2002,0,0,0,0,0,0,50,1,0,0,0,0
07/2003,0,0,0,0,0,0,24,1,0,0,0,0
07/2003,0,0,0,0,0,0,25,1,0,0,0,0
07/2003,0,0,0,0,0,0,34,1,0,0,0,0
07/2003,0,0,0,0,0,0,35,1,0,0,0,0
07/2003,0,0,0,0,0,0,38,2,0,0,0,0
07/2003,0,0,0,0,0,0,43,1,0,0,0,0
07/2003,0,0,0,0,0,0,46,1,0,0,0,0
07/2003,0,0,0,0,0,0,53,1,0,0,0,0
07/2004,0,0,0,0,0,0,17,1,0,0,0,0
07/2004,0,0,0,0,0,0,28,2,0,0,0,0
07/2004,0,0,0,0,0,0,30,2,0,0,0,0
07/2004,0,0,0,0,0,0,36,1,0,0,0,0
07/2004,0,0,0,0,0,0,41,1,0,0,0,0
07/2004,0,0,0,0,0,0,45,1,0,0,0,0
07/2004,0,0,0,0,0,0,48,1,0,0,0,0
07/2005,0,0,0,0,0,0,22,1,0,0,0,0
07/2005,0,0,0,0,0,0,26,1,0,0,0,0
07/2005,0,0,0,0,0,0,33,1,0,0,0,0
07/2005,0,0,0,0,0,0,35,1,0,0,0,0
07/2005,0,0,0,0,0,0,37,3,0,0,0,0
07/2005,0,0,0,0,0,0,42,1,0,0,0,0
07/2005,0,0,0,0,0,0,53,1,0,0,0,0
07/2006,0,0,0,0,0,0,28,1,0,0,0,0
07/2006,0,0,0,0,0,0,32,1,0,0,0,0
07/2006,0,0,0,0,0,0,35,2,0,0,0,0
07/2006,0,0,0,0,0,0,36,1,0,0,0,0
07/2006,0,0,0,0,0,0,37,1,0,0,0,0
07/2006,0,0,0,0,0,0,39,1,0,0,0,0
07/2006,0,0,0,0,0,0,42,1,0,0,0,0
07/2006,0,0,0,0,0,0,50,1,0,0,0,0
07/2007,0,0,0,0,0,0,14,1,0,0,0,0
07/2007,0,0,0,0,0,0,32,1,0,0,0,0
07/2007,0,0,0,0,0,0,33,1,0,0,0,0
07/2007,0,0,0,0,0,0,43,1,0,0,0,0
07/2007,0,0,0,0,0,0,44,1,0,0,0,0
07/2007,0,0,0,0,0,0,50,1,0,0,0,0
